t,x,ts
2.1727161,0.26,0.8094515
2.1827285,0.26,0.8047386
2.1927412,0.26,0.800077
2.2027535,0.26,0.79546565
2.2127662,0.26,0.790901
2.2227786,0.26,0.78638035
2.2327912,0.26,0.78190154
2.2428036,0.26,0.77746195
2.2528162,0.26,0.7730611
2.2628286,0.26,0.768696
2.2728412,0.26,0.76436514
2.2828536,0.26,0.76006764
2.2928662,0.26,0.7558008
2.3028786,0.26,0.7515637
2.3128912,0.26,0.74735624
2.3229036,0.26,0.7431759
2.3329163,0.26,0.7390228
2.3429286,0.26,0.7348953
2.3529413,0.26,0.7307927
2.3629537,0.26,0.72671443
2.3729663,0.26,0.72265977
2.3829787,0.26,0.71862894
2.3929913,0.26,0.7146202
2.4030037,0.26,0.7106336
2.4130163,0.26,0.7066694
2.4230287,0.26,0.70272666
2.4330413,0.26,0.6988053
2.4430537,0.26,0.69490534
2.4530663,0.26,0.6910265
2.4630787,0.26,0.68716973
2.4730914,0.26,0.68333334
2.483104,0.26,0.6795189
2.4931166,0.26,0.675726
2.503129,0.26,0.6719547
2.5131416,0.26,0.6682063
2.523154,0.26,0.6644791
2.5331666,0.26,0.66077465
2.543179,0.26,0.6570943
2.5531917,0.26,0.65343684
2.563204,0.26,0.64980394
2.5732167,0.26,0.64619464
2.583229,0.26,0.6426113
2.5932417,0.26,0.63905317
2.603254,0.26,0.6355218
2.6132667,0.26,0.6320184
2.623279,0.26,0.6285415
2.6332917,0.26,0.62509376
2.643304,0.26,0.6216759
2.6533167,0.26,0.6182882
2.6633291,0.26,0.61493176
2.6733418,0.26,0.6116074
2.6833541,0.26,0.60831624
2.6933668,0.26,0.60506016
2.7033792,0.26,0.6018391
2.7133918,0.26,0.598654
2.7234044,0.26,0.5955066
2.733417,0.26,0.59239894
2.7434294,0.26,0.58933085
2.753442,0.26,0.5863046
2.7634544,0.26,0.5833208
2.773467,0.26,0.5803818
2.7834795,0.26,0.5774886
2.793492,0.26,0.5746426
2.8035045,0.26,0.5718451
2.813517,0.26,0.56909853
2.8235295,0.26,0.56640476
2.833542,0.26,0.5637639
2.8435545,0.26,0.56118006
2.8535671,0.26,0.5586526
2.8635795,0.26,0.5561854
2.8735921,0.26,0.5537794
2.8836045,0.26,0.5514383
2.8936172,0.26,0.549162
2.9036295,0.26,0.54695445
2.9136422,0.26,0.5448169
2.9236546,0.26,0.5427522
2.9336672,0.26,0.54076344
2.9436796,0.26,0.53885144
2.9536922,0.26,0.5370211
2.9637046,0.26,0.535273
2.9737172,0.26,0.5336121
2.9837296,0.26,0.5320386
2.9937422,0.26,0.53055805
3.0037546,0.26,0.52917176
3.0137672,0.26,0.52788347
3.0237796,0.26,0.52669734
3.0337923,0.26,0.52561516
3.043805,0.26,0.5246406
3.0538175,0.26,0.52377945
3.06383,0.26,0.52303195
3.0738425,0.26,0.5224039
3.083855,0.26,0.52189785
3.0938675,0.26,0.5215191
3.10388,0.26,0.5212704
3.1138926,0.26,0.5211569
3.123905,0.26,0.52118224
3.1339176,0.26,0.52134985
3.14393,0.26,0.52166456
3.1539426,0.26,0.52213055
3.163955,0.26,0.5227509
3.1739676,0.26,0.52353287
3.18398,0.26,0.52447796
3.1939926,0.26,0.5255933
3.204005,0.26,0.5268814
3.2140176,0.26,0.5283473
3.22403,0.26,0.52999485
3.2340426,0.26,0.5318285
3.244055,0.26,0.533855
3.2540677,0.26,0.53607553
3.26408,0.26,0.53849626
3.2740927,0.26,0.5411209
3.2841053,0.26,0.54395205
3.294118,0.26,0.546997
3.3041303,0.26,0.5502562
3.314143,0.26,0.5537365
3.3241553,0.26,0.5574369
3.334168,0.26,0.56136745
3.3441803,0.26,0.56552523
3.354193,0.26,0.5699155
3.3642054,0.26,0.57454103
3.374218,0.26,0.5794043
3.3842304,0.26,0.5845069
3.394243,0.26,0.5898508
3.4042554,0.26,0.595437
3.414268,0.26,0.60126764
3.4242804,0.26,0.6073433
3.434293,0.26,0.61366236
3.4443054,0.26,0.62022585
3.454318,0.26,0.62703365
3.4643304,0.26,0.6340837
3.474343,0.26,0.6413747
3.4843554,0.26,0.64890474
3.494368,0.26,0.6566709
3.5043805,0.26,0.6646705
3.514393,0.26,0.67289823
3.5244055,0.26,0.6813517
3.534418,0.26,0.69002604
3.5444305,0.26,0.69891113
3.5544431,0.26,0.7080073
3.5644555,0.26,0.7173023
3.5744681,0.26,0.7267905
3.5844805,0.26,0.7364661
3.5944932,0.26,0.74631613
3.6045058,0.26,0.75633425
3.6145184,0.26,0.7665104
3.6245308,0.26,0.7768319
3.6345434,0.26,0.7872881
3.6445558,0.26,0.79787
3.6545684,0.26,0.80855995
3.6645808,0.26,0.8193483
3.6745934,0.26,0.8302229
3.6846058,0.26,0.8411655
3.6946185,0.26,0.85216564
3.7046309,0.26,0.8632074
3.7146435,0.26,0.87427324
3.7246559,0.26,0.88534933
3.7346685,0.26,0.896421
3.744681,0.26,0.9074685
3.7546935,0.26,0.9184757
3.764706,0.26,0.9294322
3.7747185,0.26,0.94031554
3.784731,0.26,0.9511096
3.7947435,0.26,0.96179634
3.804756,0.26,0.97236675
3.8147686,0.26,0.9827978
3.824781,0.26,0.9930746
3.8347936,0.26,1.0031798
3.8448062,0.26,1.0131025
3.8548188,0.26,1.0228231
3.8648312,0.26,1.032331
3.8748438,0.26,1.0416095
3.8848562,0.26,1.0506463
3.8948689,0.26,1.0594349
3.9048812,0.26,1.0679538
3.9148939,0.26,1.076194
3.9249063,0.26,1.0841572
3.9349189,0.26,1.0918188
3.9449313,0.26,1.0991862
3.954944,0.26,1.1062422
3.9649563,0.26,1.1129849
3.974969,0.26,1.1194127
3.9849813,0.26,1.1255212
3.994994,0.26,1.1313086
4.005006,0.26,1.1367762
4.0150185,0.26,1.1419272
4.025031,0.26,1.1467607
4.0350432,0.26,1.1512825
4.045056,0.26,1.1555035
4.0550685,0.26,1.1594207
4.065081,0.26,1.163055
4.0750933,0.26,1.1664081
4.0851064,0.26,1.1694975
4.095119,0.26,1.1723313
4.1051316,0.26,1.1749251
4.115144,0.26,1.1772988
4.1251564,0.26,1.1794639
4.135169,0.26,1.1814387
4.1451817,0.26,1.1832476
4.155194,0.26,1.184906
4.1652064,0.26,1.18644
4.175219,0.26,1.1878669
4.1852317,0.26,1.1892123
4.195244,0.26,1.1905026
4.2052565,0.26,1.1917562
4.215269,0.26,1.1929996
4.2252817,0.26,1.1942613
4.235294,0.26,1.1955626
4.2453065,0.26,1.1969311
4.255319,0.26,1.1983936
4.2653317,0.26,1.1999767
4.275344,0.26,1.2016978
4.2853565,0.26,1.2035897
4.295369,0.26,1.2056746
4.305382,0.26,1.2079778
4.315394,0.26,1.2105203
4.325407,0.26,1.2133296
4.3354197,0.26,1.2164259
4.3454323,0.26,1.2198305
4.3554444,0.26,1.2235615
4.365457,0.26,1.2276437
4.3754697,0.26,1.232089
4.3854823,0.26,1.2369235
4.3954945,0.26,1.2421553
4.405507,0.26,1.2478065
4.4155197,0.26,1.2538846
4.4255323,0.26,1.260406
4.4355445,0.26,1.2673812
4.445557,0.26,1.2748225
4.4555697,0.26,1.282732
4.4655824,0.26,1.2911255
4.4755945,0.26,1.3000028
4.485607,0.26,1.3093715
4.49562,0.26,1.319232
4.5056324,0.26,1.3295834
4.5156446,0.26,1.3404322
4.525657,0.26,1.3517699
4.53567,0.26,1.3635991
4.5456824,0.26,1.3759103
4.5556946,0.26,1.3886988
4.565707,0.26,1.4019568
4.57572,0.26,1.415673
4.5857325,0.26,1.4298365
4.5957446,0.26,1.4444304
4.605757,0.26,1.4594445
4.61577,0.26,1.4748576
4.6257825,0.26,1.4906535
4.6357946,0.26,1.5068085
4.6458073,0.26,1.523303
4.65582,0.26,1.540112
4.6658325,0.26,1.5572112
4.6758447,0.26,1.5745671
4.6858573,0.26,1.5921521
4.69587,0.26,1.6099372
4.7058825,0.26,1.6278887
4.7158947,0.26,1.6459711
4.7259073,0.26,1.6641488
4.73592,0.26,1.6823852
4.7459326,0.26,1.7006404
4.7559447,0.26,1.7188718
4.7659574,0.26,1.7370439
4.77597,0.26,1.7551157
4.7859826,0.26,1.7730381
4.7959948,0.26,1.790771
4.8060074,0.26,1.8082731
4.81602,0.26,1.8255012
4.8260326,0.26,1.8424087
4.836045,0.26,1.8589532
4.8460574,0.26,1.8750935
4.85607,0.26,1.8907888
4.8660827,0.26,1.9059939
4.876095,0.26,1.9206681
4.8861074,0.26,1.9347804
4.89612,0.26,1.948286
4.9061327,0.26,1.9611495
4.916145,0.26,1.9733365
4.9261575,0.26,1.9848208
4.93617,0.26,1.9955676
4.9461827,0.26,2.0055482
4.956195,0.26,2.0147393
4.9662075,0.26,2.0231144
4.97622,0.26,2.030657
4.9862328,0.26,2.0373464
4.996245,0.26,2.0431697
5.0062575,0.26,2.0481126
5.01627,0.26,2.0521655
5.026283,0.26,2.055323
5.036295,0.26,2.0575774
5.0463076,0.26,2.0589283
5.05632,0.26,2.0593784
5.066333,0.26,2.0589325
5.076345,0.26,2.0575898
5.0863576,0.26,2.0553682
5.09637,0.26,2.0522718
5.106383,0.26,2.0483181
5.116395,0.26,2.0435214
5.1264076,0.26,2.0378988
5.1364202,0.26,2.0314724
5.146433,0.26,2.02426
5.156445,0.26,2.016288
5.1664577,0.26,2.0075808
5.1764703,0.26,1.9981639
5.186483,0.26,1.9880681
5.196495,0.26,1.9773166
5.206508,0.26,1.9659407
5.216521,0.26,1.9539778
5.2265334,0.26,1.9414501
5.2365456,0.26,1.928396
5.246558,0.26,1.9148445
5.256571,0.26,1.9008265
5.2665834,0.26,1.8863754
5.2765956,0.26,1.8715293
5.286608,0.26,1.8563116
5.296621,0.26,1.8407617
5.3066335,0.26,1.824908
5.3166456,0.26,1.8087804
5.3266582,0.26,1.7924094
5.336671,0.26,1.7758315
5.3466835,0.26,1.7590673
5.3566957,0.26,1.7421494
5.3667083,0.26,1.7251029
5.376721,0.26,1.7079568
5.3867335,0.26,1.6907346
5.3967457,0.26,1.6734614
5.4067583,0.26,1.6561592
5.416771,0.26,1.6388521
5.4267836,0.26,1.6215584
5.4367957,0.26,1.6042993
5.446809,0.26,1.5870955
5.4568214,0.26,1.5699599
5.466834,0.26,1.5529134
5.476846,0.26,1.5359702
5.486859,0.26,1.5191448
5.4968715,0.26,1.5024478
5.506884,0.26,1.485893
5.5168962,0.26,1.4694953
5.526909,0.26,1.4532583
5.5369215,0.26,1.4371979
5.546934,0.26,1.4213169
5.5569463,0.26,1.4056275
5.566959,0.26,1.3901348
5.5769715,0.26,1.3748422
5.586984,0.26,1.3597581
5.5969963,0.26,1.344888
5.607009,0.26,1.3302329
5.6170216,0.26,1.3157983
5.627034,0.26,1.3015845
5.6370463,0.26,1.287596
5.647059,0.26,1.2738347
5.6570716,0.26,1.2602999
5.667084,0.26,1.2469928
5.6770964,0.26,1.2339149
5.687109,0.26,1.2210674
5.6971216,0.26,1.2084475
5.7071342,0.26,1.1960561
5.7171464,0.26,1.1838901
5.727159,0.26,1.1719518
5.7371716,0.26,1.1602371
5.7471843,0.26,1.1487455
5.7571964,0.26,1.137475
5.767209,0.26,1.1264241
5.7772217,0.26,1.1155884
5.7872343,0.26,1.1049683
5.7972465,0.26,1.0945609
5.807259,0.26,1.0843616
5.8172717,0.26,1.0743713
5.8272843,0.26,1.0645838
5.8372965,0.26,1.0549994
5.847309,0.26,1.045613
5.8573217,0.26,1.0364225
5.8673344,0.26,1.0274248
5.8773465,0.26,1.0186176
5.887359,0.26,1.0099978
5.897372,0.26,1.0015616
5.9073844,0.26,0.9933066
5.9173965,0.26,0.98523074
5.927409,0.26,0.9773291
5.937422,0.26,0.9695994
5.9474344,0.26,0.96203953
5.9574466,0.26,0.95464677
5.967459,0.26,0.9474152
5.977472,0.26,0.9403444
5.9874845,0.26,0.9334317
5.9974966,0.26,0.92667323
6.007509,0.26,0.92006797
6.017522,0.26,0.91360885
6.0275345,0.26,0.9072973
6.0375466,0.26,0.9011287
6.0475593,0.26,0.895101
6.057572,0.26,0.88921136
6.0675845,0.26,0.8834558
6.0775967,0.26,0.87783366
6.0876093,0.26,0.8723412
6.097622,0.26,0.8669763
6.1076345,0.26,0.8617371
6.1176467,0.26,0.85661894
6.1276593,0.26,0.85162216
6.137672,0.26,0.8467415
6.1476846,0.26,0.8419772
6.1576967,0.26,0.83732563
6.1677094,0.26,0.83278483
6.177722,0.26,0.82835203
6.1877346,0.26,0.8240265
6.1977468,0.26,0.81980413
6.2077594,0.26,0.8156833
6.217772,0.26,0.81166226
6.2277846,0.26,0.80773956
6.237797,0.26,0.803912
6.24781,0.26,0.8001787
6.2578225,0.26,0.79653674
6.267835,0.26,0.7929854
6.2778473,0.26,0.7895227
6.28786,0.26,0.7861442
6.2978725,0.26,0.78285176
6.307885,0.26,0.77964085
6.3178973,0.26,0.7765114
6.32791,0.26,0.77346
6.3379226,0.26,0.7704868
6.347935,0.26,0.76758915
6.3579473,0.26,0.7647657
6.36796,0.26,0.7620148
6.3779726,0.26,0.7593344
6.387985,0.26,0.7567242
6.3979974,0.26,0.7541807
6.40801,0.26,0.75170606
6.4180226,0.26,0.749293
6.4280353,0.26,0.7469464
6.4380474,0.26,0.74466115
6.44806,0.26,0.74243647
6.4580727,0.26,0.7402697
6.4680853,0.26,0.7381634
6.4780974,0.26,0.73611313
6.48811,0.26,0.7341179
6.4981227,0.26,0.7321772
6.5081353,0.26,0.7302899
6.5181475,0.26,0.72845405
6.52816,0.26,0.7266694
6.5381727,0.26,0.7249344
6.5481853,0.26,0.72324747
6.5581975,0.26,0.7216076
6.56821,0.26,0.72001404
6.5782228,0.26,0.7184662
6.5882354,0.26,0.7169606
6.5982475,0.26,0.71550006
6.60826,0.26,0.7140799
6.618273,0.26,0.712702
6.6282854,0.26,0.71136326
6.6382976,0.26,0.710064
6.6483107,0.26,0.70880324
6.6583233,0.26,0.7075799
6.668336,0.26,0.70639163
6.678348,0.26,0.7052402
6.6883607,0.26,0.7041227
6.6983733,0.26,0.7030391
6.708386,0.26,0.70198804
6.718398,0.26,0.7009693
6.7284107,0.26,0.6999822
6.7384233,0.26,0.699025
6.748436,0.26,0.69809824
6.758448,0.26,0.69719976
6.7684608,0.26,0.6963294
6.7784734,0.26,0.69548625
6.788486,0.26,0.69467074
6.798498,0.26,0.6938811
6.808511,0.26,0.69311684
6.8185234,0.26,0.6923768
6.828536,0.26,0.69166154
6.838548,0.26,0.69096893
6.848561,0.26,0.6902996
6.8585734,0.26,0.6896513
6.868586,0.26,0.68902606
6.878598,0.26,0.6884211
6.888611,0.26,0.687836
6.8986235,0.26,0.6872706
6.908636,0.26,0.6867251
6.9186482,0.26,0.6861982
6.928661,0.26,0.6856895
6.9386735,0.26,0.6851987
6.948686,0.26,0.68472296
6.9586983,0.26,0.68426603
6.968711,0.26,0.68382424
6.9787235,0.26,0.6833982
6.988736,0.26,0.6829874
6.9987483,0.26,0.682591
7.008761,0.26,0.6822079
7.0187736,0.26,0.68184
7.028786,0.26,0.68148416
7.0387983,0.26,0.6811419
7.048811,0.26,0.6808112
7.0588236,0.26,0.68049365
7.068836,0.26,0.6801874
7.0788484,0.26,0.6798914
7.088861,0.26,0.6796066
7.0988736,0.26,0.67933255
7.1088862,0.26,0.67906886
7.1188984,0.26,0.67881423
7.128911,0.26,0.6785684
7.1389236,0.26,0.67833215
7.1489363,0.26,0.6781053
7.1589484,0.26,0.6778857
7.168961,0.26,0.6776739
7.1789737,0.26,0.67747027
7.1889863,0.26,0.67727333
7.1989985,0.26,0.67708355
7.209011,0.26,0.67690116
7.2190237,0.26,0.6767245
7.2290363,0.26,0.676554
7.2390485,0.26,0.67639023
7.249061,0.26,0.6762306
7.2590737,0.26,0.6760773
7.2690864,0.26,0.6759288
7.2790985,0.26,0.67578536
7.289111,0.26,0.6756467
7.299124,0.26,0.67551094
7.3091364,0.26,0.67537946
7.3191485,0.26,0.67525285
7.329161,0.26,0.67512876
7.339174,0.26,0.67500836
7.3491864,0.26,0.6748908
7.3591986,0.26,0.67477614
7.3692117,0.26,0.6746642
7.3792243,0.26,0.67455536
7.389237,0.26,0.6744482
7.399249,0.26,0.67434293
7.4092617,0.26,0.6742402
7.4192743,0.26,0.6741392
7.429287,0.26,0.6740386
7.439299,0.26,0.6739406
7.4493117,0.26,0.6738433
7.4593244,0.26,0.6737476
7.469337,0.26,0.6736519
7.479349,0.26,0.6735572
7.489362,0.26,0.6734629
7.4993744,0.26,0.6733692
7.509387,0.26,0.6732746
7.519399,0.26,0.6731817
7.529412,0.26,0.67308754
7.5394244,0.26,0.6729941
7.549437,0.26,0.67289954
7.559449,0.26,0.67280465
7.569462,0.26,0.67270976
7.5794744,0.26,0.6726143
7.589487,0.26,0.67251724
7.599499,0.26,0.6724183
7.609512,0.26,0.6723198
7.6195245,0.26,0.6722198
7.629537,0.26,0.67211777
7.6395493,0.26,0.6720157
7.649562,0.26,0.6719114
7.6595745,0.26,0.67180485
7.669587,0.26,0.6716971
7.6795993,0.26,0.671588
7.689612,0.26,0.6714763
7.6996245,0.26,0.6713632
7.709637,0.26,0.6712486
7.7196493,0.26,0.6711299
7.729662,0.26,0.6710107
7.7396746,0.26,0.67088753
7.749687,0.26,0.6707639
7.7596993,0.26,0.6706366
7.769712,0.26,0.670507
7.7797246,0.26,0.6703748
7.789737,0.26,0.6702406
7.7997494,0.26,0.67010325
7.809762,0.26,0.66996354
7.8197746,0.26,0.66982025
7.8297873,0.26,0.66967434
7.8397994,0.26,0.6695252
7.8498125,0.26,0.669373
7.859825,0.26,0.6692181
7.8698378,0.26,0.66905993
7.87985,0.26,0.66889876
7.8898625,0.26,0.6687346
7.899875,0.26,0.66856736
7.909888,0.26,0.6683957
7.9199,0.26,0.6682218
7.9299126,0.26,0.66804403
7.939925,0.26,0.6678632
7.949938,0.26,0.667679
7.95995,0.26,0.6674902
7.9699626,0.26,0.66729873
7.979975,0.26,0.66710407
7.989988,0.26,0.66690534
8.0,0.26,0.66670305
0.0,0.28,1.2936223
0.010012516,0.28,1.295958
0.020025032,0.28,1.298383
0.030037548,0.28,1.3008978
0.040050063,0.28,1.3035133
0.05006258,0.28,1.3062456
0.060075097,0.28,1.3091161
0.07008761,0.28,1.31215
0.08010013,0.28,1.3153756
0.09011264,0.28,1.3188193
0.10012516,0.28,1.3225083
0.11013767,0.28,1.3264687
0.12015019,0.28,1.3307219
0.1301627,0.28,1.3352897
0.14017522,0.28,1.3401878
0.15018773,0.28,1.3454313
0.16020025,0.28,1.3510311
0.17021278,0.28,1.3569946
0.18022528,0.28,1.3633277
0.1902378,0.28,1.3700325
0.20025031,0.28,1.3771102
0.21026284,0.28,1.384558
0.22027534,0.28,1.3923726
0.23028786,0.28,1.4005477
0.24030039,0.28,1.4090765
0.2503129,0.28,1.4179502
0.26032543,0.28,1.4271591
0.27033794,0.28,1.4366903
0.28035045,0.28,1.4465337
0.29036295,0.28,1.4566755
0.3003755,0.28,1.4671013
0.310388,0.28,1.477797
0.3204005,0.28,1.4887476
0.330413,0.28,1.499938
0.34042555,0.28,1.5113516
0.35043806,0.28,1.5229719
0.36045057,0.28,1.5347841
0.37046307,0.28,1.5467703
0.3804756,0.28,1.558914
0.39048812,0.28,1.5712001
0.40050063,0.28,1.5836108
0.41051313,0.28,1.5961311
0.42052567,0.28,1.6087437
0.43053818,0.28,1.6214347
0.44055068,0.28,1.6341877
0.4505632,0.28,1.6469884
0.46057573,0.28,1.6598227
0.47058824,0.28,1.6726761
0.48060077,0.28,1.6855366
0.49061328,0.28,1.6983914
0.5006258,0.28,1.7112279
0.5106383,0.28,1.724035
0.52065086,0.28,1.736804
0.5306634,0.28,1.7495229
0.5406759,0.28,1.7621841
0.5506884,0.28,1.7747786
0.5607009,0.28,1.7873001
0.5707134,0.28,1.7997401
0.5807259,0.28,1.8120933
0.5907384,0.28,1.8243554
0.600751,0.28,1.8365209
0.6107635,0.28,1.8485861
0.620776,0.28,1.8605473
0.6307885,0.28,1.8724029
0.640801,0.28,1.8841493
0.6508135,0.28,1.8957863
0.660826,0.28,1.9073126
0.67083853,0.28,1.9187272
0.6808511,0.28,1.9300311
0.6908636,0.28,1.9412234
0.7008761,0.28,1.9523053
0.7108886,0.28,1.9632783
0.72090113,0.28,1.9741423
0.73091364,0.28,1.9849
0.74092615,0.28,1.9955516
0.75093865,0.28,2.006099
0.7609512,0.28,2.016544
0.7709637,0.28,2.0268881
0.78097624,0.28,2.0371323
0.79098874,0.28,2.047278
0.80100125,0.28,2.0573258
0.81101376,0.28,2.067277
0.82102627,0.28,2.077131
0.8310388,0.28,2.0868888
0.84105134,0.28,2.0965486
0.85106385,0.28,2.1061099
0.86107635,0.28,2.1155703
0.87108886,0.28,2.124928
0.88110137,0.28,2.134179
0.8911139,0.28,2.1433194
0.9011264,0.28,2.1523442
0.9111389,0.28,2.1612468
0.92115146,0.28,2.1700218
0.93116397,0.28,2.1786592
0.9411765,0.28,2.1871502
0.951189,0.28,2.1954842
0.96120155,0.28,2.2036493
0.97121406,0.28,2.2116327
0.98122656,0.28,2.2194188
0.9912391,0.28,2.2269924
1.0012516,0.28,2.234336
1.0112641,0.28,2.2414289
1.0212766,0.28,2.248252
1.0312891,0.28,2.2547832
1.0413016,0.28,2.2609978
1.0513141,0.28,2.2668705
1.0613266,0.28,2.2723753
1.0713391,0.28,2.2774837
1.0813516,0.28,2.2821648
1.0913641,0.28,2.286389
1.1013767,0.28,2.2901227
1.1113892,0.28,2.293334
1.1214018,0.28,2.2959871
1.1314143,0.28,2.2980475
1.1414268,0.28,2.2994792
1.1514393,0.28,2.3002465
1.1614518,0.28,2.3003128
1.1714643,0.28,2.2996416
1.1814768,0.28,2.2981985
1.1914895,0.28,2.2959468
1.2015018,0.28,2.2928548
1.2115144,0.28,2.2888894
1.2215269,0.28,2.2840197
1.2315394,0.28,2.2782183
1.2415519,0.28,2.271458
1.2515644,0.28,2.2637172
1.2615769,0.28,2.2549741
1.2715895,0.28,2.2452145
1.281602,0.28,2.2344244
1.2916145,0.28,2.2225962
1.301627,0.28,2.2097259
1.3116395,0.28,2.1958141
1.321652,0.28,2.1808658
1.3316646,0.28,2.1648905
1.3416771,0.28,2.1479053
1.3516896,0.28,2.1299293
1.3617022,0.28,2.1109881
1.3717147,0.28,2.091114
1.3817272,0.28,2.0703409
1.3917397,0.28,2.0487103
1.4017522,0.28,2.026268
1.4117647,0.28,2.0030625
1.4217772,0.28,1.9791479
1.4317899,0.28,1.9545836
1.4418023,0.28,1.92943
1.4518148,0.28,1.9037495
1.4618273,0.28,1.87761
1.4718398,0.28,1.85108
1.4818523,0.28,1.8242269
1.4918648,0.28,1.7971225
1.5018773,0.28,1.7698381
1.5118899,0.28,1.7424419
1.5219024,0.28,1.715003
1.531915,0.28,1.6875911
1.5419275,0.28,1.6602688
1.55194,0.28,1.6330986
1.5619525,0.28,1.6061425
1.571965,0.28,1.5794547
1.5819775,0.28,1.5530872
1.59199,0.28,1.5270901
1.6020025,0.28,1.5015066
1.612015,0.28,1.4763758
1.6220275,0.28,1.4517338
1.63204,0.28,1.4276106
1.6420525,0.28,1.4040339
1.652065,0.28,1.3810246
1.6620775,0.28,1.3585999
1.67209,0.28,1.3367751
1.6821027,0.28,1.3155572
1.6921152,0.28,1.2949564
1.7021277,0.28,1.2749734
1.7121402,0.28,1.2556078
1.7221527,0.28,1.236856
1.7321652,0.28,1.2187147
1.7421777,0.28,1.2011733
1.7521904,0.28,1.1842234
1.7622027,0.28,1.1678526
1.7722152,0.28,1.1520476
1.7822278,0.28,1.1367953
1.7922403,0.28,1.1220787
1.8022528,0.28,1.1078813
1.8122653,0.28,1.094188
1.8222778,0.28,1.0809798
1.8322904,0.28,1.0682397
1.8423029,0.28,1.0559487
1.8523154,0.28,1.0440907
1.8623279,0.28,1.0326462
1.8723404,0.28,1.0215983
1.882353,0.28,1.0109291
1.8923655,0.28,1.000622
1.902378,0.28,0.99066025
1.9123905,0.28,0.9810272
1.9224031,0.28,0.97170705
1.9324156,0.28,0.9626848
1.9424281,0.28,0.9539446
1.9524406,0.28,0.9454736
1.9624531,0.28,0.9372583
1.9724656,0.28,0.92928284
1.9824781,0.28,0.9215372
1.9924908,0.28,0.91400796
2.0025032,0.28,0.906684
2.0125158,0.28,0.89955455
2.0225282,0.28,0.89260906
2.0325408,0.28,0.8858376
2.0425532,0.28,0.8792303
2.0525658,0.28,0.87277836
2.0625782,0.28,0.86647326
2.0725908,0.28,0.8603073
2.0826032,0.28,0.8542724
2.0926158,0.28,0.84836096
2.1026282,0.28,0.8425674
2.1126409,0.28,0.83688515
2.1226532,0.28,0.831307
2.1326659,0.28,0.825828
2.1426783,0.28,0.82044214
2.152691,0.28,0.8151451
2.1627035,0.28,0.8099323
2.1727161,0.28,0.8047989
2.1827285,0.28,0.79974085
2.1927412,0.28,0.7947542
2.2027535,0.28,0.7898353
2.2127662,0.28,0.78498095
2.2227786,0.28,0.78018755
2.2327912,0.28,0.77545184
2.2428036,0.28,0.7707725
2.2528162,0.28,0.76614565
2.2628286,0.28,0.7615693
2.2728412,0.28,0.7570413
2.2828536,0.28,0.75255924
2.2928662,0.28,0.74812204
2.3028786,0.28,0.743727
2.3128912,0.28,0.739373
2.3229036,0.28,0.7350586
2.3329163,0.28,0.73078245
2.3429286,0.28,0.7265437
2.3529413,0.28,0.7223403
2.3629537,0.28,0.71817213
2.3729663,0.28,0.71403784
2.3829787,0.28,0.70993704
2.3929913,0.28,0.705869
2.4030037,0.28,0.7018325
2.4130163,0.28,0.69782835
2.4230287,0.28,0.69385535
2.4330413,0.28,0.6899124
2.4430537,0.28,0.68600065
2.4530663,0.28,0.6821187
2.4630787,0.28,0.67826825
2.4730914,0.28,0.6744471
2.483104,0.28,0.6706566
2.4931166,0.28,0.6668969
2.503129,0.28,0.66316694
2.5131416,0.28,0.65946823
2.523154,0.28,0.6558009
2.5331666,0.28,0.6521645
2.543179,0.28,0.64856035
2.5531917,0.28,0.64498776
2.563204,0.28,0.64144844
2.5732167,0.28,0.63794214
2.583229,0.28,0.6344699
2.5932417,0.28,0.6310325
2.603254,0.28,0.62762874
2.6132667,0.28,0.6242623
2.623279,0.28,0.6209318
2.6332917,0.28,0.617639
2.643304,0.28,0.6143841
2.6533167,0.28,0.6111681
2.6633291,0.28,0.6079938
2.6733418,0.28,0.60485977
2.6833541,0.28,0.60176677
2.6933668,0.28,0.59871763
2.7033792,0.28,0.5957143
2.7133918,0.28,0.59275395
2.7234044,0.28,0.5898412
2.733417,0.28,0.5869767
2.7434294,0.28,0.5841617
2.753442,0.28,0.58139664
2.7634544,0.28,0.57868403
2.773467,0.28,0.57602364
2.7834795,0.28,0.57341844
2.793492,0.28,0.57086974
2.8035045,0.28,0.5683796
2.813517,0.28,0.565947
2.8235295,0.28,0.5635771
2.833542,0.28,0.5612696
2.8435545,0.28,0.5590262
2.8535671,0.28,0.5568498
2.8635795,0.28,0.55474144
2.8735921,0.28,0.55270296
2.8836045,0.28,0.5507371
2.8936172,0.28,0.5488445
2.9036295,0.28,0.5470287
2.9136422,0.28,0.5452915
2.9236546,0.28,0.54363424
2.9336672,0.28,0.54205996
2.9436796,0.28,0.54057163
2.9536922,0.28,0.5391694
2.9637046,0.28,0.53785783
2.9737172,0.28,0.5366388
2.9837296,0.28,0.5355148
2.9937422,0.28,0.53448766
3.0037546,0.28,0.53356165
3.0137672,0.28,0.53273803
3.0237796,0.28,0.5320212
3.0337923,0.28,0.53141207
3.043805,0.28,0.53091484
3.0538175,0.28,0.5305317
3.06383,0.28,0.530267
3.0738425,0.28,0.53012305
3.083855,0.28,0.53010154
3.0938675,0.28,0.5302084
3.10388,0.28,0.5304442
3.1138926,0.28,0.530814
3.123905,0.28,0.53132004
3.1339176,0.28,0.531966
